MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,RoomsPerBedroom,PopPerHousehold,Prix_Reel,Prix_Predit,Residu,Erreur_Pct
2.2222,46.0,4.909385113268608,0.9676375404530745,879.0,2.8446601941747574,37.73,-122.39,5.073578595317725,309.0,1.951,1.784524625740545,0.16647537425945513,8.53282287337033
2.6324,35.0,4.173745173745174,1.027027027027027,691.0,2.667953667953668,32.79,-116.96,4.063909774436091,259.0,1.337,1.8326230130663674,-0.49562301306636747,37.069784073774684
3.1429,42.0,4.685344827586207,0.9051724137931034,1304.0,2.810344827586207,37.34,-121.94,5.1761904761904765,464.0,2.865,2.119413527002763,0.7455864729972372,26.02396066307983
4.6944,30.0,6.030018761726079,0.9624765478424016,1700.0,3.189493433395872,34.28,-118.35,6.265107212475633,533.0,2.482,2.220958464123676,0.2610415358763243,10.517386618707665
3.5972,52.0,6.215258855585831,1.0108991825613078,839.0,2.2861035422343323,36.78,-119.81,6.148247978436658,367.0,0.899,1.783356068098385,-0.8843560680983851,98.3710865515445
8.338,52.0,8.297101449275363,0.9637681159420289,334.0,2.420289855072464,38.54,-121.5,8.609022556390979,138.0,4.058,3.3961096796674966,0.6618903203325033,16.310752102821667
5.7578,20.0,6.630366492146597,1.037696335078534,2668.0,2.793717277486911,36.58,-121.86,6.389505549949546,955.0000000000001,3.477,3.2535170839321808,0.22348291606781912,6.427463792574609
6.868,13.0,7.075,0.9789473684210527,2759.0,3.6302631578947366,37.47,-121.91,7.227150537634408,760.0,3.373,2.8873477185188605,0.4856522814811397,14.39822951322679
2.3929,12.0,4.8720136518771335,1.0204778156996588,1658.0,2.8293515358361776,37.28,-120.44,4.774247491638796,586.0,0.811,0.9558455372172361,-0.14484553721723603,17.860115563161038
1.995,8.0,3.4344422700587085,1.0371819960861057,1687.0,3.3013698630136985,33.37,-117.25,3.311320754716981,511.0,1.469,1.107097747195695,0.361902252804305,24.635960027522465
2.1413,38.0,4.679245283018868,1.0377358490566038,261.0,4.9245283018867925,34.62,-118.02,4.509090909090909,53.0,0.969,0.8177257234873423,0.15127427651265768,15.61138044506271
5.7039,19.0,5.674285714285714,0.9942857142857143,572.0,3.2685714285714287,33.85,-118.1,5.706896551724138,175.0,2.776,2.6713063510268356,0.10469364897316424,3.771385049465571
4.8523,36.0,5.941666666666666,0.9791666666666666,698.0,2.908333333333333,33.96,-118.12,6.068085106382979,240.0,2.673,2.471501787647547,0.2014982123524529,7.5382795492874255
2.5179,45.0,4.938837920489297,1.033639143730887,823.0,2.5168195718654434,38.24,-122.63,4.778106508875739,327.0,1.455,1.925579847779268,-0.470579847779268,32.34225757933113
2.8676,30.0,6.205882352941177,1.2411764705882353,629.0,3.7,37.95,-121.22,5.0,170.0,0.769,1.195305774054951,-0.42630577405495107,55.43638154160612
2.5156,24.0,5.264928511354079,1.0689655172413792,3132.0,2.6341463414634148,34.07,-117.09,4.925255704169945,1189.0,1.03,1.2302981971764737,-0.20029819717647368,19.44642691033725
3.7545,52.0,5.242774566473988,1.1194605009633911,1043.0,2.0096339113680153,37.75,-122.43,4.683304647160069,519.0,3.837,2.8704521360083817,0.9665478639916185,25.19019713295852
2.6328,11.0,4.1294387170675835,1.0080183276059564,3637.0,4.166093928980527,33.89,-118.17,4.09659090909091,872.9999999999999,1.607,1.2006958212466472,0.4063041787533528,25.283396313214233
4.2045,30.0,5.61271676300578,1.069364161849711,644.0,3.722543352601156,36.96,-122.05,5.248648648648649,173.0,2.265,2.4655130392260105,-0.20051303922601038,8.852672813510392
4.8554,11.0,6.4902763561924255,1.0542476970317298,2697.0,2.760491299897646,33.16,-117.08,6.15631067961165,977.0,2.067,2.2483354396693684,-0.18133543966936827,8.772880487148923
6.3703,32.0,6.0,0.9901960784313726,1159.0,2.272549019607843,34.16,-118.41,6.0594059405940595,510.0,4.658,3.338657583604551,1.3193424163954495,28.324225341250525
1.0955,17.0,4.147766323024055,1.0206185567010309,2487.0,4.27319587628866,37.29,-120.49,4.063973063973065,582.0,0.627,0.14537671963970666,0.48162328036029334,76.81392031264647
1.3684,52.0,4.082644628099174,1.1694214876033058,475.0,1.962809917355372,38.44,-122.71,3.4911660777385163,242.0,2.583,1.739185164937659,0.8438148350623411,32.6680152947093
5.1545,37.0,4.540372670807454,0.9503105590062112,678.0,2.1055900621118013,34.43,-119.7,4.777777777777778,322.0,4.184,3.4484588175432904,0.7355411824567097,17.57985617726362
2.2461,35.0,3.796875,1.0546875,550.0,2.1484375,34.18,-118.44,3.6,256.0,2.15,1.878877394019959,0.2711226059800409,12.61035376651353
3.7562,48.0,5.8504901960784315,1.0392156862745099,1041.0,2.551470588235294,37.75,-122.49,5.629716981132075,408.00000000000006,3.212,2.542735576914275,0.6692644230857252,20.83637680839742
4.25,1.0,20.125,2.9285714285714284,402.0,3.5892857142857144,37.65,-120.93,6.871951219512195,112.0,1.892,1.9774992819881518,-0.08549928198815193,4.518989534257502
1.2069,47.0,4.28051948051948,1.122077922077922,1308.0,3.397402597402597,34.12,-117.29,3.814814814814815,385.0,0.682,0.8038966043894007,-0.12189660438940064,17.873402403137923
3.4784,17.0,4.510532837670384,1.0285006195786865,3537.0,4.382899628252788,34.08,-117.98,4.385542168674698,807.0000000000001,1.522,1.3815934198147417,0.1404065801852583,9.225136674458497
2.2155,31.0,4.98469387755102,1.217687074829932,1969.0,3.348639455782313,35.35,-119.0,4.093575418994413,588.0,0.621,1.268629682496524,-0.647629682496524,104.28819363873171
1.775,44.0,4.299270072992701,0.948905109489051,504.0,3.678832116788321,34.1,-117.3,4.530769230769231,137.0,0.634,0.8475708607648329,-0.2135708607648329,33.68625564114083
4.2312,22.0,4.488027366020525,0.9806157354618016,3508.0,4.0,37.36,-121.83,4.576744186046512,877.0,1.838,2.082113703253569,-0.24411370325356874,13.281485487136493
5.2374,26.0,5.2405063291139244,0.9430379746835443,508.0,3.2151898734177213,34.45,-118.53,5.557046979865772,158.0,1.855,2.486990769879313,-0.6319907698793128,34.069583281903654
3.1779,16.0,4.636165577342048,0.9607843137254902,1860.0,4.052287581699346,38.04,-121.29,4.825396825396825,459.0,0.973,1.028136541369875,-0.055136541369875114,5.666653789298573
3.5507,24.0,5.121052631578947,1.0526315789473684,718.0,1.8894736842105264,38.3,-122.45,4.865,380.0,2.579,2.206487333771733,0.3725126662282672,14.444073913465186
4.0417,47.0,5.3418803418803416,1.064102564102564,607.0,2.594017094017094,36.98,-122.01,5.02008032128514,234.0,2.653,2.8273027528304056,-0.17430275283040553,6.570024607252376
7.2692,40.0,6.816425120772947,1.070048309178744,907.0,2.1908212560386473,34.13,-118.31,6.37020316027088,414.0,4.987,3.776634099057887,1.2103659009421133,24.27042111373798
1.6286,42.0,4.338422391857506,1.063613231552163,905.0,2.3027989821882953,35.42,-119.03,4.078947368421052,393.0,0.546,1.344624934322205,-0.7986249343222049,146.26830298941482
1.494,45.0,1.7680250783699059,1.1065830721003134,1172.0,3.6739811912225706,34.06,-118.27,1.5977337110481586,319.0,1.875,1.5582079468116632,0.3167920531883368,16.89557617004463
2.875,13.0,6.490259740259741,1.2175324675324675,750.0,2.435064935064935,37.46,-119.72,5.3306666666666676,308.0,0.96,0.8366444053376938,0.12335559466230617,12.849541110656892
3.0833,27.0,3.5584,0.9888,1594.0,2.5504,34.02,-118.41,3.598705501618123,625.0,3.155,2.1830570692801103,0.9719429307198895,30.806432035495707
5.0596,38.0,5.376413570274637,1.0096930533117932,1455.0,2.3505654281098547,33.93,-118.41,5.324800000000001,619.0,3.639,3.032916418545966,0.6060835814540337,16.65522345298252
3.9783,52.0,4.532307692307692,1.0692307692307692,1258.0,1.9353846153846155,34.08,-118.37,4.238848920863309,650.0,3.741,2.918080218872646,0.8229197811273541,21.99732106729094
2.0246,16.0,5.302631578947368,1.199013157894737,1036.0,1.7039473684210527,33.22,-117.23,4.422496570644718,608.0,1.488,1.603678135957999,-0.11567813595799903,7.774068276747246
1.3824,46.0,2.664188351920694,1.0123915737298637,2075.0,2.5712515489467163,37.76,-122.42,2.6315789473684212,807.0,2.125,1.9090894195087955,0.21591058049120448,10.160497905468446
3.2481,34.0,5.528225806451613,0.9899193548387096,1761.0,3.5504032258064515,34.08,-117.72,5.584521384928717,496.0,1.288,1.4551024936575274,-0.16710249365752738,12.973796091422935
2.2672,30.0,4.054919908466819,1.0778032036613272,880.0,2.013729977116705,37.9,-122.3,3.762208067940552,436.99999999999994,1.625,1.9471588599032614,-0.32215885990326143,19.82516060943147
4.875,16.0,6.472,0.9968,1862.0,2.9792,38.03,-121.32,6.492776886035314,625.0,1.431,1.8637629346820859,-0.4327629346820858,30.241994037881607
10.5793,16.0,7.75,1.0625,567.0,2.7259615384615383,37.27,-122.06,7.294117647058823,208.0,5.00001,4.931491494622854,0.06851850537714554,1.3703673668081773
4.0658,44.0,4.523456790123457,0.9901234567901235,1056.0,2.6074074074074076,33.87,-118.18,4.56857855361596,404.99999999999994,1.751,2.58048315708605,-0.8294831570860501,47.37196785185895
3.8,26.0,6.876494023904383,1.151394422310757,672.0,2.6772908366533863,38.29,-122.49,5.972318339100346,251.00000000000003,2.421,2.0305512178479574,0.3904487821520424,16.1275829059084
4.5045,15.0,5.299120234604105,1.1085043988269794,1277.0,3.7448680351906156,37.31,-121.8,4.780423280423281,341.0,1.645,2.2416057497844903,-0.5966057497844903,36.267826734619476
1.7514,34.0,2.6601371204701274,1.091087169441724,2991.0,2.9294809010773752,34.09,-118.29,2.438061041292639,1021.0,1.875,1.6884741186689993,0.18652588133100068,9.948047004320037
3.0682,52.0,3.732843137254902,1.0955882352941178,636.0,1.5588235294117647,33.99,-118.47,3.407158836689038,408.0,4.125,2.733075202751351,1.3919247972486488,33.74363144845209
6.1968,18.0,6.310880829015544,0.9715025906735751,1303.0,3.3756476683937824,33.88,-118.07,6.496,386.0,3.447,2.717814763809578,0.7291852361904221,21.15419890311639
2.2024,29.0,5.271341463414634,1.0823170731707317,848.0,2.5853658536585367,41.53,-122.56,4.870422535211268,328.0,0.609,0.18954463149513145,0.41945536850486853,68.87608678240863
2.7434,37.0,4.801204819277109,1.144578313253012,485.0,2.9216867469879517,33.89,-118.22,4.1947368421052635,166.0,0.952,1.903105128959389,-0.951105128959389,99.9060009411123
2.7727,52.0,4.867158671586716,1.088560885608856,898.0,3.3136531365313653,34.0,-118.29,4.4711864406779664,271.0,1.286,1.9411363867730742,-0.6551363867730742,50.94373147535569
5.5496,29.0,6.330049261083744,0.9605911330049262,2205.0,3.6206896551724137,34.09,-117.86,6.589743589743589,609.0,2.182,2.2959719553427576,-0.11397195534275761,5.223279346597508
2.0096,22.0,4.027027027027027,1.045045045045045,754.0,3.3963963963963963,33.9,-118.26,3.8534482758620694,222.0,1.107,1.361856327367704,-0.254856327367704,23.02225179473388
2.2054,45.0,3.7241379310344827,0.9540229885057471,1288.0,4.934865900383142,33.98,-118.24,3.9036144578313254,261.0,1.25,1.295754956279083,-0.0457549562790831,3.6603965023266483
3.1906,11.0,5.877667140825036,1.0995732574679944,2012.0,2.8620199146514937,33.22,-116.9,5.345407503234153,703.0,2.345,1.466888745365182,0.8781112546348182,37.44610893965109
5.5151,31.0,5.606365159128978,0.9865996649916248,1566.0,2.6231155778894473,37.27,-121.96,5.6825127334465195,597.0,2.868,3.1012247641355373,-0.2332247641355374,8.131965276692378
4.5625,12.0,6.6796246648793565,1.0167560321715818,5008.0,3.35656836461126,33.99,-117.44,6.569545154911008,1492.0,1.713,1.6681404775937665,0.04485952240623359,2.6187695508601045
5.1072,49.0,5.989203778677463,1.0836707152496625,1650.0,2.2267206477732793,34.13,-118.14,5.526774595267747,741.0,4.797,3.035564059309621,1.7614359406903786,36.719531805094405
2.567,21.0,5.091935483870968,1.0274193548387096,2268.0,3.6580645161290324,37.38,-120.64,4.956043956043956,620.0,0.704,0.9140677899775298,-0.21006778997752984,29.83917471271731
2.5964,29.0,3.8279220779220777,1.0162337662337662,1255.0,4.074675324675325,34.07,-118.1,3.7667731629392973,308.0,1.768,1.4114574698904931,0.35654253010950687,20.16643269850152
4.625,16.0,4.984375,0.921875,149.0,2.328125,34.07,-118.6,5.406779661016949,64.0,4.333,2.472957017710023,1.8600429822899773,42.92737092753236
2.7598,10.0,4.895934959349593,1.205420054200542,5525.0,2.994579945799458,33.71,-116.24,4.06160071942446,1844.9999999999998,0.95,1.0364886290582476,-0.08648862905824761,9.104066216657644
4.43,25.0,5.344660194174757,0.9466019417475728,1415.0,3.4344660194174756,34.15,-119.14,5.6461538461538465,412.0,2.077,2.447642672463836,-0.37064267246383586,17.84509737428194
5.4639,35.0,6.057534246575343,0.958904109589041,1004.0,2.750684931506849,37.71,-122.08,6.317142857142858,365.0,2.386,2.821594849112131,-0.43559484911213087,18.25628034837095
3.5278,48.0,5.09811320754717,1.0188679245283019,650.0,2.452830188679245,37.76,-122.49,5.003703703703704,265.0,3.398,2.5142453836413665,0.8837546163586336,26.008081705669028
2.3444,30.0,3.18348623853211,1.0513761467889908,2237.0,4.104587155963303,33.98,-118.18,3.027923211169284,545.0,1.561,1.452837034548807,0.10816296545119286,6.929081707315365
4.4375,52.0,5.4363636363636365,1.1309090909090909,506.0,1.84,37.76,-122.4,4.807073954983923,275.0,3.2,3.1121974175525224,0.08780258244747774,2.743830701483679
4.1344,36.0,4.115839243498818,0.9739952718676123,1245.0,2.9432624113475176,33.9,-118.32,4.225728155339806,423.0,2.103,2.5320825201057744,-0.4290825201057742,20.403353309832344
2.4219,46.0,3.5641025641025643,0.9333333333333333,601.0,3.082051282051282,32.75,-117.11,3.818681318681319,195.0,0.906,1.863118648654293,-0.957118648654293,105.64223495080496
3.0694,44.0,5.385852090032154,1.0192926045016077,806.0,2.5916398713826365,37.95,-122.34,5.283911671924289,311.0,1.353,2.06553785757081,-0.7125378575708099,52.66355192688913
4.5469,52.0,4.181132075471698,0.9924528301886792,940.0,1.7735849056603774,33.76,-118.13,4.212927756653992,530.0,3.81,3.202288777090452,0.6077112229095483,15.950425798150873
2.1714,46.0,3.235135135135135,1.1243243243243244,898.0,2.427027027027027,37.34,-121.89,2.877403846153846,370.0,1.906,2.142121255580811,-0.2361212555808112,12.388313514208352
4.0542,20.0,4.722175732217573,1.0301255230125523,3841.0,3.214225941422594,33.84,-118.06,4.584077985377741,1195.0,1.684,2.173714464309022,-0.4897144643090219,29.08043137226971
3.9464,7.0,6.167582417582418,1.1181318681318682,1016.0,2.791208791208791,34.87,-117.03,5.515970515970516,364.0,1.015,1.0798435413258858,-0.06484354132588588,6.388526239003535
2.6949,15.0,5.496394230769231,1.1153846153846154,2513.0,3.0204326923076925,33.66,-117.28,4.927801724137931,832.0,1.636,1.287755361093204,0.3482446389067959,21.286347121442294
7.8287,8.0,7.290032154340836,1.0655948553054662,4089.0,2.629581993569132,37.8,-121.94,6.841279420639711,1555.0,3.692,3.661968489255493,0.030031510744507273,0.8134212010971633
5.2907,34.0,6.50711743772242,0.9572953736654805,1513.0,2.692170818505338,32.8,-116.99,6.797397769516729,562.0,1.958,2.642142593709913,-0.684142593709913,34.94088834064929
1.4492,29.0,3.781779661016949,1.0190677966101696,1344.0,2.847457627118644,35.29,-120.65,3.7110187110187107,472.0,2.229,1.7713035208888357,0.4576964791111644,20.533713733116393
3.7796,21.0,5.256997455470738,1.037319762510602,2827.0,2.3977947413061917,38.67,-121.16,5.067865903515945,1179.0,1.59,1.5903164947167525,-0.0003164947167524357,0.019905328097637464
5.6409,35.0,5.56231884057971,1.0115942028985507,1302.0,3.773913043478261,33.87,-117.88,5.498567335243553,345.0,1.909,2.639099011656313,-0.7300990116563131,38.24510275831918
10.898,30.0,7.9891107078039925,1.0217785843920144,1582.0,2.871143375680581,33.79,-118.39,7.818827708703376,551.0,5.00001,5.07090650608572,-0.07089650608572029,1.4179272858598342
2.4516,36.0,3.6062322946175636,1.0736543909348442,1398.0,3.960339943342776,33.99,-118.19,3.358839050131926,353.0,1.478,1.578674016670469,-0.10067401667046894,6.811503157677194
2.83,13.0,5.977777777777778,1.5185185185185186,846.0,3.1333333333333333,33.46,-116.99,3.9365853658536585,270.0,0.43,1.3946903760992342,-0.9646903760992342,224.34659909284517
1.767,37.0,3.7111111111111112,1.0888888888888888,2376.0,3.7714285714285714,34.04,-118.31,3.408163265306123,630.0,1.703,1.3447342183981732,0.35826578160182687,21.037333035926416
2.6875,24.0,5.133858267716535,1.0616797900262467,1926.0,2.52755905511811,34.02,-117.06,4.835599505562422,762.0,1.163,1.2893002657338428,-0.1263002657338428,10.859868076856644
3.2679,26.0,4.182795698924731,0.9301075268817204,539.0,2.8978494623655915,33.86,-118.08,4.497109826589595,186.0,2.365,1.896634562550915,0.4683654374490853,19.804035410109314
2.5,15.0,4.581967213114754,1.1055327868852458,1837.0,1.882172131147541,37.99,-121.33,4.144578313253012,976.0,1.759,1.592891202158988,0.16610879784101185,9.443365425867643
3.0912,40.0,4.396261682242991,1.0018691588785047,1430.0,2.6728971962616823,36.84,-121.4,4.388059701492537,535.0,1.553,2.2384191703127243,-0.6854191703127244,44.135168725867636
1.3844,29.0,3.4564643799472297,0.9604221635883905,1009.0,2.662269129287599,37.78,-122.43,3.598901098901099,379.0,1.775,1.485982428229164,0.28901757177083587,16.2826800997654
2.725,28.0,5.484732824427481,1.1259541984732824,724.0,2.763358778625954,34.09,-117.69,4.871186440677967,262.0,1.402,1.4493903057194615,-0.04739030571946157,3.380192989975861
3.301,27.0,4.439624853458382,1.0703399765533412,1992.0,2.335287221570926,34.13,-118.07,4.147864184008762,853.0,2.512,2.139390829302762,0.37260917069723787,14.833167623297685
2.6127,36.0,4.858156028368795,1.024822695035461,812.0,2.879432624113475,36.78,-119.82,4.740484429065744,282.0,0.696,1.2214364553453194,-0.5254364553453195,75.49374358409763
4.5743,28.0,4.881230116648992,1.0530222693531284,2191.0,2.323435843054083,33.93,-118.42,4.63544813695871,942.9999999999999,3.822,2.8959742842933096,0.9260257157066905,24.2288256333514
8.5294,35.0,8.186507936507937,1.0555555555555556,676.0,2.6825396825396823,37.36,-122.1,7.7556390977443606,252.00000000000003,5.00001,4.167531759074464,0.8324782409255356,16.649531519447674
6.5322,14.0,8.079681274900398,1.0159362549800797,781.0,3.1115537848605577,38.76,-121.17,7.952941176470588,251.0,3.94,1.945280784899552,1.994719215100448,50.62739124620427
2.2866,19.0,4.143884892086331,1.0287769784172662,2010.0,3.615107913669065,32.7,-117.03,4.0279720279720275,556.0,1.099,1.3612213996936688,-0.26222139969366887,23.859999972126374
4.375,16.0,4.909090909090909,0.8181818181818182,54.0,2.4545454545454546,37.91,-120.32,6.0,22.0,1.0,1.32237901357243,-0.32237901357243004,32.237901357243004
5.4602,35.0,5.84180790960452,1.0169491525423728,444.0,2.5084745762711864,33.8,-118.11,5.7444444444444445,177.0,2.316,2.92355792358142,-0.6075579235814201,26.233070966382567
3.662,23.0,4.008298755186722,1.1452282157676348,997.0,2.0684647302904566,37.27,-121.94,3.5,481.99999999999994,2.119,2.6369886121692616,-0.5179886121692614,24.444955741824508
4.2891,52.0,5.099730458221024,1.1185983827493262,1442.0,3.8867924528301887,37.75,-122.41,4.559036144578313,371.0,2.3,2.615598603064349,-0.31559860306434917,13.721678394102138
2.0807,13.0,4.869731800766283,1.1123882503192848,1513.0,1.9323116219667944,38.78,-121.23,4.377726750861079,783.0,1.426,0.9122043830456761,0.5137956169543239,36.030548173515
3.1875,5.0,5.3788927335640135,1.0968858131487889,1823.0,3.1539792387543253,33.24,-117.29,4.903785488958991,578.0,1.538,1.5134585576773603,0.024541442322639773,1.5956724527073973
1.3222,31.0,3.8428805237315875,1.1472995090016367,1413.0,2.3126022913256956,35.41,-119.02,3.3495007132667616,611.0,0.514,1.238903439521522,-0.7249034395215219,141.03179757228054
5.6091,21.0,5.6997885835095135,1.1585623678646935,1142.0,2.4143763213530653,33.89,-118.37,4.91970802919708,473.00000000000006,3.568,3.130758210130992,0.4372417898690082,12.254534469422875
5.1046,27.0,6.094285714285714,0.9914285714285714,850.0,2.4285714285714284,37.98,-122.29,6.1469740634005765,350.0,2.098,2.6608172992722174,-0.5628172992722176,26.826372701249646
4.0375,29.0,6.447222222222222,1.0194444444444444,1173.0,3.2583333333333333,32.78,-115.57,6.32425068119891,360.0,0.864,1.3748294388136273,-0.5108294388136273,59.12377764046612
2.4554,30.0,4.594520547945206,0.9808219178082191,1159.0,3.175342465753425,36.2,-119.08,4.684357541899442,365.0,0.612,0.9574150486272757,-0.3454150486272757,56.44036742275746
2.8882,32.0,4.6103896103896105,1.0064935064935066,550.0,3.5714285714285716,38.72,-121.71,4.580645161290322,154.0,1.514,1.1374862778820685,0.37651372211793155,24.868805952307234
4.2578,22.0,5.2865013774104685,1.1322314049586777,1203.0,3.3140495867768593,34.02,-117.95,4.669099756690998,363.0,1.441,2.103571025958651,-0.6625710259586508,45.97994628443101
4.4821,35.0,5.9879310344827585,0.9706896551724138,2091.0,3.6051724137931034,33.84,-118.02,6.1687388987566605,580.0,2.141,2.1308374993931807,0.010162500606819336,0.4746614015328975
2.0337,11.0,4.210280373831775,1.02803738317757,630.0,1.47196261682243,32.8,-117.04,4.095454545454546,427.99999999999994,1.467,1.6617055048531952,-0.19470550485319515,13.272358885698374
4.0469,34.0,5.628930817610063,1.0754716981132075,2786.0,4.380503144654088,34.06,-117.97,5.23391812865497,636.0,1.668,1.7466547213319856,-0.0786547213319857,4.715510871222165
1.5633,41.0,4.590189873417722,1.0901898734177216,1426.0,2.2563291139240507,39.74,-121.85,4.21044992743106,632.0,0.845,0.7269146583126584,0.11808534168734153,13.97459664938953
12.5381,29.0,6.888888888888889,1.2222222222222223,50.0,2.7777777777777777,33.96,-117.44,5.636363636363636,18.0,1.125,5.623906607125967,-4.498906607125967,399.9028095223082
4.5694,28.0,6.219512195121951,1.0304878048780488,504.0,3.073170731707317,38.38,-122.33,6.035502958579881,164.0,2.875,2.1445050882823438,0.7304949117176562,25.408518668440216
1.6838,14.0,4.745856353591161,1.171270718232044,541.0,2.9889502762430937,34.58,-117.41,4.051886792452831,181.0,0.579,0.5690854005996542,0.00991459940034578,1.712366044964729
4.5,18.0,6.343465045592705,1.0729483282674772,992.0,3.0151975683890577,32.96,-116.95,5.912181303116147,329.0,2.226,2.086802587226771,0.13919741277322917,6.25325304461946
2.7708,33.0,4.564432989690721,1.0257731958762886,1037.0,2.672680412371134,36.62,-121.83,4.449748743718593,388.0,1.618,2.2654955141092117,-0.6474955141092116,40.01826416002544
5.5797,35.0,6.338461538461538,1.0205128205128204,1171.0,3.0025641025641026,37.67,-122.15,6.211055276381909,390.0,1.981,2.8959815909622293,-0.9149815909622292,46.18786425856785
2.0658,34.0,5.938144329896907,1.2061855670103092,363.0,3.7422680412371134,36.56,-119.64,4.923076923076923,97.0,0.925,0.8043630465430311,0.1206369534569689,13.041832806158798
4.4375,29.0,6.5762081784386615,1.104089219330855,703.0,2.613382899628253,34.41,-119.73,5.956228956228957,269.0,3.5,2.8203352630653384,0.6796647369346616,19.41899248384747
2.3523,34.0,3.697802197802198,0.9505494505494505,539.0,2.9615384615384617,36.86,-120.45,3.890173410404625,182.0,0.66,1.3905408877612615,-0.7305408877612615,110.68801329716082
7.1035,52.0,7.269565217391304,1.0434782608695652,832.0,2.411594202898551,38.55,-121.48,6.966666666666667,345.0,2.287,3.148433857923102,-0.8614338579231022,37.666543853218286
3.7904,15.0,6.109813084112149,1.1331775700934579,1063.0,2.4836448598130842,38.79,-121.24,5.391752577319588,428.0,1.732,1.3197956400583308,0.41220435994166915,23.79932794120492
3.7061,24.0,5.772189349112426,1.0088757396449703,1140.0,3.3727810650887573,38.45,-121.81,5.721407624633431,338.0,1.285,1.4539569452577012,-0.16895694525770133,13.148400409159638
3.5655,52.0,4.094462540716612,1.1042345276872965,1575.0,1.710097719869707,37.76,-122.43,3.707964601769911,921.0,4.273,3.118966749614266,1.1540332503857336,27.007564951690465
4.375,21.0,6.35,1.0711538461538461,1413.0,2.7173076923076924,37.35,-118.42,5.92818671454219,520.0,1.804,0.9366392529120233,0.8673607470879767,48.079864029267
2.4405,35.0,4.6652892561983474,0.9090909090909091,474.0,1.9586776859504131,36.78,-119.75,5.131818181818183,242.0,0.743,1.2215404835623644,-0.47854048356236445,64.40652537851473
3.0777,17.0,4.341796875,1.0625,2008.0,3.921875,33.89,-118.07,4.086397058823529,512.0,1.608,1.5387229433529228,0.06927705664707728,4.308274667106796
5.34,9.0,4.69471488178025,1.0952712100139081,4240.0,2.9485396383866482,37.4,-121.88,4.286349206349207,1438.0,2.574,2.9035493809419464,-0.3295493809419465,12.803006252600877
5.5,35.0,5.981060606060606,0.9204545454545454,734.0,2.7803030303030303,37.96,-122.28,6.4979423868312765,264.0,2.01,2.7557232779118763,-0.7457232779118765,37.10066059263068
3.253,20.0,4.582213987957387,1.0574339972209357,7228.0,3.347846225104215,33.98,-117.9,4.333333333333333,2159.0,1.867,1.7115329875943388,0.1554670124056612,8.327102967630488
3.75,10.0,3.45,0.8,50.0,2.5,38.01,-121.29,4.3125,20.0,1.208,1.592631350723103,-0.38463135072310295,31.840343602905875
2.1394,15.0,4.134674922600619,1.1207430340557276,1800.0,2.7863777089783284,32.75,-117.12,3.6892265193370166,646.0,1.067,1.5676326802334444,-0.5006326802334444,46.91965138082891
2.6875,31.0,5.657718120805369,0.9395973154362416,453.0,3.040268456375839,36.72,-119.67,6.021428571428571,149.0,1.538,0.9126820083406955,0.6253179916593046,40.65786681790017
3.4238,25.0,4.162544169611308,1.1177856301531213,1880.0,2.214369846878681,37.36,-122.0,3.723919915700738,848.9999999999999,3.37,2.5589459275796997,0.8110540724203004,24.066886421967368
4.5938,20.0,5.136792452830188,0.9811320754716981,531.0,2.5047169811320753,36.74,-119.5,5.2355769230769225,212.0,1.069,1.7956634557999323,-0.7266634557999323,67.9760014780105
1.9767,23.0,5.7084019769357495,1.158154859967051,2672.0,4.401976935749588,33.78,-117.23,4.928876244665719,607.0,0.815,0.5816478965050607,0.2333521034949393,28.63215993802936
2.4459,17.0,3.82487922705314,1.039855072463768,2098.0,2.533816425120773,32.97,-117.1,3.678281068524971,828.0,0.858,1.7227756507216299,-0.8647756507216299,100.78970288130884
2.6654,38.0,3.951541850220264,1.118942731277533,2188.0,4.819383259911894,33.94,-118.35,3.531496062992126,454.0,1.422,1.5339625533779966,-0.11196255337799665,7.873597283966009
2.4667,30.0,4.234782608695652,0.9884057971014493,1014.0,2.9391304347826086,34.1,-117.65,4.284457478005865,345.0,1.06,1.3569556220244507,-0.2969556220244507,28.014681323061385
4.25,18.0,6.222360248447205,1.0260869565217392,2497.0,3.101863354037267,37.32,-120.61,6.0641646489104115,805.0,1.463,1.6586249134331226,-0.1956249134331225,13.3714910070487
2.875,26.0,5.1697612732095495,1.0503978779840848,1575.0,4.177718832891247,34.96,-120.45,4.921717171717172,376.99999999999994,1.214,1.9262521646253106,-0.7122521646253106,58.669865290388024
2.9646,26.0,4.285163776493256,1.1104688503532434,3333.0,2.140655105973025,33.97,-118.37,3.858877964141122,1556.9999999999998,1.798,2.457136648456519,-0.6591366484565189,36.65943539802664
3.4471,31.0,5.326388888888889,1.0138888888888888,716.0,2.486111111111111,38.44,-122.86,5.253424657534247,288.0,2.095,2.1244742152308476,-0.029474215230847367,1.4068837819020221
3.8657,31.0,4.3664335664335665,1.0167832167832167,1885.0,2.6363636363636362,33.88,-118.34,4.294360385144429,715.0,2.984,2.4981748103904806,0.48582518960951937,16.28100501372384
3.4028,52.0,4.429184549356223,1.0643776824034334,1726.0,3.703862660944206,37.76,-122.41,4.161290322580645,466.0,2.333,2.304567309352784,0.02843269064721632,1.218717987450335
